frame_num,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,action_label
113,-0.308516307,-1.349051745,0.786297072,-0.073749228,-1.013638928,0.999292619,0.199771116,-0.982370129,0.995222311,-0.499130976,-0.730328448,0.995850082,0.321122023,-0.542451848,0.906911517,-0.931841847,-0.629054451,0.975165665,0.02249241,-0.291584269,0.797397967,-0.101616561,0.013236011,0.999806593,0.101616527,-0.013235988,0.999382447,-0.33685731,0.797635398,0.999727903,0.135530869,0.748914151,0.999181856,-0.415847099,1.578113725,0.997564962,0.396005935,1.50679947,0.995605708,0,0,0.999382447,0.063010915,-0.998004531,0.995222311,3
114,-0.323824113,-1.350829581,0.790127022,-0.101152513,-1.014979276,0.999343006,0.239345968,-0.980176267,0.995932851,-0.610015267,-0.74091178,0.995582533,0.42116112,-0.523848366,0.913262504,-1.083595122,-0.652954362,0.974159048,0.127392839,-0.246073735,0.801433201,-0.118811318,0.014936249,0.999814295,0.118811291,-0.014936232,0.999435333,-0.342400175,0.817841765,0.999733123,0.141524092,0.749670912,0.999234488,-0.408620191,1.61734078,0.99755847,0.422786114,1.516621416,0.995775984,0,0,0.999435333,0.069096649,-0.99757777,0.995932851,3
115,-0.325465131,-1.345209902,0.763721446,-0.111191854,-1.016600683,0.999332156,0.256366528,-0.97807502,0.996753502,-0.656589729,-0.761029799,0.995618216,0.479004871,-0.520876593,0.931592828,-1.141998041,-0.663830131,0.974919682,0.196159444,-0.210136832,0.828214725,-0.124281415,0.015708097,0.99985306,0.124281275,-0.015708083,0.999607056,-0.333310307,0.821689616,0.999766373,0.134498042,0.741709855,0.999401226,-0.396529568,1.62332204,0.997724413,0.433846074,1.504806714,0.99630267,0,0,0.999607056,0.07258731,-0.99733785,0.996753502,3
116,-0.336327337,-1.329638618,0.834903415,-0.08139658,-1.01411142,0.999190366,0.161036452,-0.982969182,0.994140653,-0.629482674,-0.719616341,0.994699495,0.235361489,-0.550351208,0.868798228,-1.050591073,-0.699124696,0.972374922,-0.03726023,-0.333455671,0.755264866,-0.088640259,0.011640338,0.999692426,0.088640329,-0.011640338,0.998972124,-0.350834594,0.798924532,0.99962004,0.086573472,0.74451674,0.998739695,-0.450283879,1.597591142,0.996924087,0.3762328,1.510232697,0.994151266,0,0,0.998972124,0.039819909,-0.998540302,0.994140653,3
117,-0.343855536,-1.329215982,0.878275646,-0.058441721,-1.01299838,0.999152599,0.106678551,-0.985132444,0.993329841,-0.607041372,-0.716478388,0.994207919,0.082378863,-0.549611532,0.847964215,-0.971400088,-0.708849821,0.97013188,-0.157179204,-0.372272329,0.728508759,-0.066416247,0.009213831,0.99959846,0.066416132,-0.0092139,0.998669825,-0.350754552,0.794485881,0.999578799,0.061406561,0.753870319,0.998603608,-0.477075735,1.581172472,0.99701449,0.313216501,1.504905553,0.994250507,0,0,0.998669825,0.024118384,-0.999065415,0.993329841,3
118,-0.339828849,-1.331848858,0.922719788,-0.043026585,-1.011219612,0.999035895,-0.030751857,-0.981514009,0.989427726,-0.53470825,-0.710306632,0.993219869,-0.118905509,-0.534529245,0.782798131,-0.838557725,-0.773923017,0.966657137,-0.316628814,-0.424941021,0.670840182,-0.01469803,0.006670705,0.999277015,0.014697972,-0.00667074,0.997287379,-0.333978402,0.779461176,0.999430746,0.002249535,0.732745117,0.997828646,-0.467729407,1.582479776,0.99676614,0.192531599,1.480849402,0.993024164,0,0,0.997287379,-0.036889235,-0.996366811,0.989427726,3
119,-0.318018843,-1.322265016,0.951308629,-0.032555803,-1.015264019,0.998949214,-0.113041367,-0.974635396,0.990155957,-0.511299449,-0.695864074,0.991664457,-0.239862176,-0.510866785,0.798826916,-0.725013415,-0.830823051,0.963158854,-0.382160385,-0.442605053,0.694999318,0.020803438,0.000880128,0.999176749,-0.020803477,-0.000880219,0.99726074,-0.297023761,0.747321414,0.999137756,-0.046123877,0.709213213,0.997089718,-0.395182914,1.554899367,0.994891525,0.107279502,1.449953553,0.989409697,0,0,0.99726074,-0.072798652,-0.994949707,0.990155957,3
120,-0.260545481,-1.306324051,0.978151086,0.021819482,-1.020728797,0.998766817,-0.207519171,-0.968548792,0.992163928,-0.434729957,-0.758931181,0.991305017,-0.339179846,-0.526799295,0.85652839,-0.599424242,-0.915386319,0.967911236,-0.406783293,-0.484135403,0.784352928,0.080084624,-0.005375224,0.999174216,-0.08008463,0.005375242,0.997689971,-0.152668301,0.765889349,0.998661723,-0.13211927,0.742982261,0.996601632,-0.211454372,1.579214441,0.989992274,0.0191047,1.489307299,0.982899214,0,0,0.997689971,-0.092849878,-0.994638812,0.992163928,3
121,-0.2052662,-1.305477051,0.985284547,0.072901659,-1.020023568,0.998732456,-0.260623627,-0.970142478,0.993619377,-0.38189147,-0.786925596,0.992341956,-0.394868526,-0.527089737,0.899249857,-0.544812637,-0.957631307,0.974278115,-0.382764189,-0.488582603,0.851611957,0.123551173,-0.005030649,0.999295117,-0.123551064,0.005030647,0.998150367,-0.021904709,0.754616624,0.998864581,-0.203343142,0.711279944,0.997219721,0.004286543,1.566297943,0.991550441,-0.009714612,1.438829185,0.985704412,0,0,0.998150367,-0.093861006,-0.995083031,0.993619377,3
122,-0.137609086,-1.32977901,0.990639962,0.172017108,-1.01566722,0.998747484,-0.284483741,-0.977942571,0.995698633,-0.150295789,-0.716631217,0.992441234,-0.447244026,-0.543729764,0.936074678,-0.407976161,-0.833961024,0.978859674,-0.407188356,-0.49876396,0.907367447,0.165210717,-0.001266104,0.999461482,-0.165210649,0.00126611,0.998716904,0.105008615,0.751536999,0.999015012,-0.232469629,0.695437533,0.997924152,0.188080418,1.534501553,0.992000505,-0.054938046,1.400180664,0.98820151,0,0,0.998716904,-0.056233266,-0.996804885,0.995649818,3
