frame_num,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,action_label
82,0.278397586,-1.351409191,0.911100526,0.158680416,-0.991567196,0.989287114,-0.19823927,-1.007652832,0.99925848,0.368847146,-0.597580023,0.974146932,-0.501923327,-0.556174701,0.999336336,0.752705789,-0.307084058,0.974870912,-0.203829248,-0.253629737,0.99858375,0.125421433,-0.004963934,0.999535893,-0.125421371,0.00496388,0.999830962,0.232160263,0.724068955,0.998420164,-0.202205112,0.707681285,0.999404078,0.192956439,1.474353303,0.983585669,-0.544510887,1.43442549,0.991072787,0,0,0.999535893,-0.019779451,-0.99961,0.989287114,2
83,0.266507435,-1.355267566,0.920808701,0.15334431,-0.996455951,0.992626413,-0.195987757,-1.002869128,0.999469195,0.392480277,-0.635663895,0.974662005,-0.50450808,-0.574797965,0.999384313,0.798920783,-0.38721187,0.969197207,-0.199332068,-0.25943978,0.998352826,0.105737319,-0.010484776,0.999528427,-0.105737155,0.010484738,0.999832206,0.134987752,0.723308302,0.997041416,-0.054523127,0.73686792,0.998974231,-0.035946354,1.451409959,0.960508679,-0.362971736,1.463375695,0.979135174,0,0,0.999528427,-0.021321818,-0.99966253,0.992626413,2
84,0.272341473,-1.356911077,0.926452839,0.147140229,-0.999786003,0.994236389,-0.209240582,-0.998993731,0.99964162,0.442181781,-0.670856989,0.979351424,-0.515544068,-0.564410152,0.999581567,0.867783985,-0.460327514,0.975765161,-0.186081453,-0.253337951,0.99886503,0.094503333,-0.013784442,0.999652112,-0.094503117,0.013784413,0.999882553,0.100711183,0.740189684,0.998065345,0.087920556,0.760116479,0.999354508,-0.07144106,1.479627355,0.973760068,-0.114409305,1.504783143,0.986478586,0,0,0.999652112,-0.031050289,-0.999389877,0.994236389,2
85,0.259752294,-1.359373575,0.929840838,0.133035257,-1.00066711,0.996103144,-0.221434118,-0.997039098,0.999802409,0.453672062,-0.7038301,0.983383106,-0.517265043,-0.567308583,0.999725439,0.892027682,-0.524314575,0.978942998,-0.178649327,-0.267467621,0.999147657,0.080246333,-0.014729915,0.999783289,-0.080246058,0.014729902,0.999932197,0.037970049,0.761388165,0.998702136,0.196010141,0.776341723,0.99959121,-0.114680396,1.501419829,0.981060198,0.154006402,1.522426369,0.990591531,0,0,0.999783289,-0.044199551,-0.998853109,0.996103144,2
86,0.285905797,-1.357560004,0.904081499,0.019983651,-1.010778316,0.990484963,-0.115515977,-0.986841514,0.999835595,0.253608013,-0.649237748,0.839632894,-0.207709426,-0.498165537,0.999520468,0.690554843,-0.616803755,0.776321997,0.140804763,-0.384006148,0.996885536,0.006803854,-0.018364368,0.999007184,-0.006803685,0.018364368,0.999861498,-0.028101133,0.769567967,0.997840821,0.302152612,0.793294223,0.999583709,-0.187415962,1.52624838,0.981631182,0.33987032,1.556147409,0.992409308,0,0,0.999007184,-0.047766301,-0.99880992,0.990484963,2
87,0.341360706,-1.362619108,0.893770786,-0.065808266,-0.998227805,0.994647013,0.00544948,-1.00040859,0.999857547,-0.047725097,-0.602423338,0.911720814,0.171496463,-0.634780283,0.999454386,0.321275273,-0.426738687,0.866313479,0.551448931,-0.501898094,0.996786411,-0.050971575,-0.017238411,0.999414488,0.050971678,0.017238411,0.999893802,-0.078834651,0.76716583,0.998482098,0.31963828,0.817438489,0.999615056,-0.246975735,1.52810459,0.985021036,0.432769912,1.59212969,0.992784123,0,0,0.999414488,-0.030179478,-0.999318202,0.994647013,2
88,0.388327197,-1.358857947,0.883243872,-0.109402427,-0.996854631,0.993861016,0.109917305,-1.001323211,0.999634301,-0.194839916,-0.574835624,0.903798499,0.436917755,-0.683293448,0.998000328,0.107069724,-0.352212868,0.833593648,0.845002296,-0.56399057,0.990728786,-0.093992242,-0.01582215,0.99895485,0.093992439,0.015822219,0.999671913,-0.104198522,0.789946647,0.99807675,0.377098021,0.845991297,0.999375309,-0.256796614,1.560689833,0.987012526,0.492817848,1.636347711,0.993284461,0,0,0.99895485,0.000257318,-0.999088924,0.993861016,2
89,0.402672239,-1.361378772,0.879821226,-0.153101577,-0.990908873,0.995686332,0.152540548,-1.008042187,0.999761494,-0.323786723,-0.548333255,0.927176704,0.599493062,-0.731413874,0.998604007,-0.015734839,-0.285813178,0.863496811,1.014920357,-0.618021586,0.992741826,-0.117058701,-0.016010584,0.999297417,0.117058661,0.016010619,0.999785374,-0.120599725,0.77417621,0.998514388,0.355592157,0.844662484,0.999506524,-0.292094085,1.53493129,0.988627493,0.507558601,1.631595198,0.993884101,0,0,0.999297417,-0.000280511,-0.999475547,0.995686332,2
90,0.424585289,-1.361659631,0.870160723,-0.171579289,-0.989405403,0.994669882,0.221694442,-1.008880314,0.999579181,-0.385406701,-0.512509315,0.912483355,0.766763164,-0.760496644,0.9973805,-0.126748509,-0.234713285,0.827134433,1.176909497,-0.689422885,0.987301115,-0.142236594,-0.014050264,0.998886282,0.142236573,0.014050356,0.999600848,-0.13253428,0.780602624,0.997916085,0.380959152,0.855167614,0.999236396,-0.308702231,1.550454832,0.986442777,0.515605645,1.6568743,0.992391649,0,0,0.998886282,0.025057505,-0.999142884,0.994669882,2
91,0.438166748,-1.365353766,0.876005238,-0.171369338,-0.989495996,0.995360448,0.245096645,-1.008706125,0.999502875,-0.414805387,-0.501376765,0.9308905,0.833113157,-0.778964898,0.996903342,-0.187655784,-0.187075019,0.84620163,1.245546976,-0.706801993,0.985626038,-0.14757159,-0.013785818,0.998812334,0.147571719,0.013785869,0.99952244,-0.132802948,0.785459885,0.997779639,0.389089547,0.865322708,0.999110079,-0.306510545,1.565154349,0.985559396,0.518313627,1.677041045,0.991473419,0,0,0.998812334,0.036863625,-0.999101092,0.995360448,2
