frame_num,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,action_label
232,0.370810168,-1.341093222,0.865046242,-0.200727333,-1.001889605,0.994239042,0.19991098,-0.997761283,0.99950053,-0.844003392,-0.700552509,0.884522816,0.662887202,-0.722579599,0.995764883,-0.581764247,-0.500941942,0.777597624,1.029218463,-0.636760858,0.976643657,-0.151911439,-0.019845573,0.997248684,0.151911538,0.019845584,0.998768575,-0.224907641,0.717607614,0.991611845,0.363381217,0.811117708,0.995846449,-0.335816472,1.436851733,0.929280355,0.472883216,1.571029059,0.950013174,0,0,0.997248684,-0.000408127,-0.999825441,0.994239042,7
233,0.382583867,-1.339959816,0.850388239,-0.231855543,-1.000340744,0.994368313,0.238353358,-0.999581204,0.999408953,-0.823568343,-0.643443732,0.889523437,0.76808396,-0.739650342,0.994932593,-0.579338809,-0.417087607,0.770476689,1.135876119,-0.664224119,0.972059396,-0.171020951,-0.020248763,0.996706651,0.171020996,0.020248763,0.998435425,-0.237941551,0.724436889,0.989330035,0.361692401,0.829020232,0.994481874,-0.353570244,1.432340312,0.910401545,0.463242904,1.583763933,0.934471337,0,0,0.996706651,0.003249038,-0.999960986,0.994368313,7
234,0.377092476,-1.345325317,0.860643892,-0.24517925,-0.999231585,0.996834583,0.226099345,-1.000503098,0.999513899,-0.46226104,-0.531749057,0.946172276,0.763799137,-0.758147189,0.995887106,-0.176599696,-0.283976804,0.849093061,1.130137792,-0.678930529,0.977495342,-0.169683341,-0.021386988,0.997783884,0.16968356,0.021386988,0.998833941,-0.231824071,0.720425057,0.991488911,0.356108839,0.831966871,0.995361502,-0.359737519,1.419497725,0.915944538,0.458601239,1.575128382,0.936764605,0,0,0.997783884,-0.009539898,-0.999867331,0.996834583,7
235,0.376859382,-1.345671312,0.875466615,-0.23201444,-0.997286453,0.996517941,0.214829196,-1.002539964,0.999571794,-0.44401506,-0.528903777,0.933889562,0.739109097,-0.748290704,0.996403599,-0.160748382,-0.294223443,0.826466683,1.10402499,-0.686064235,0.979920101,-0.162283519,-0.019865548,0.99789058,0.162283628,0.019865548,0.998994773,-0.210509218,0.722853395,0.992051092,0.37383208,0.82277946,0.996097097,-0.32831395,1.422220583,0.923572454,0.482373463,1.558881866,0.946563221,0,0,0.99789058,-0.008592586,-0.99991319,0.996517941,7
236,0.412161868,-1.337480809,0.879942504,-0.171302351,-1.004129123,0.986392224,0.217132471,-0.994076312,0.999487367,-2.254947742,-1.113323375,0.722356755,0.681973145,-0.650203654,0.99558736,-0.175893847,-0.283436979,0.824060038,1.003649412,-0.648681719,0.972594098,-0.151513969,-0.019171883,0.994310702,0.151514042,0.019171828,0.998596624,-0.163522369,0.739943693,0.989904304,0.425508853,0.815228477,0.996601735,-0.260317743,1.457180229,0.933938718,0.562593835,1.556780087,0.960092064,0,0,0.994310702,0.022915087,-0.99910271,0.986392224,7
237,0.413752896,-1.336232748,0.925786747,0.002692104,-1.005500282,0.990541358,0.112042352,-0.988432521,0.999643311,-0.982615451,-0.862200058,0.839686349,0.386814956,-0.565165573,0.997548857,0.210205019,-0.394534554,0.70599275,0.784551763,-0.516537662,0.985262466,-0.056164102,-0.016393543,0.996532471,0.056164157,0.016393515,0.999139076,-0.119068073,0.755910899,0.99175171,0.284274038,0.819271832,0.997451135,-0.220567344,1.491048432,0.925294805,0.328161743,1.576309555,0.959967324,0,0,0.996532471,0.057367361,-0.996966382,0.990541358,7
238,0.395063012,-1.344916562,0.954748405,0.169297214,-0.991590416,0.993271523,0.053966116,-0.989780256,0.999675137,-0.385247036,-0.792128857,0.89197053,0.206138696,-0.528917782,0.998314181,0.412037317,-0.495398301,0.806270148,0.637996689,-0.444678987,0.990932224,0.020407834,-0.006522548,0.997648387,-0.020407563,0.006522529,0.999402496,-0.063743105,0.768810589,0.99398722,0.170348242,0.798320584,0.998060641,-0.19764279,1.503423098,0.93857222,0.111577911,1.553322314,0.96557725,0,0,0.997648387,0.111631721,-0.990685309,0.993271523,7
239,0.277486693,-1.349200332,0.970289868,0.280723932,-0.989185,0.994147678,-0.015317249,-0.989711568,0.999321928,-0.170238516,-0.74982272,0.916439903,0.031606415,-0.50949716,0.996656157,0.330300877,-0.56163192,0.852410443,0.497472295,-0.426698298,0.988557457,0.097078653,0.002406598,0.998185036,-0.097078316,-0.002406612,0.999460792,0.032151441,0.77441591,0.995676417,-0.068181627,0.758338618,0.998410322,-0.104277434,1.506410217,0.958856576,-0.20733945,1.489831701,0.976603059,0,0,0.998185036,0.13270349,-0.989448256,0.994147678,7
240,0.154132145,-1.357908448,0.977032222,0.344970699,-0.990247332,0.993713561,-0.06644962,-0.989182511,0.997509935,-0.086044732,-0.729785505,0.93444628,-0.077966432,-0.496007759,0.989641438,0.194068162,-0.635419239,0.888271819,0.346110118,-0.436844396,0.978021375,0.152742604,0.009354077,0.99821184,-0.15274265,-0.00935403,0.999035211,0.114035276,0.784582527,0.99606593,-0.276991081,0.7351819,0.997571644,-0.027647181,1.537508549,0.965000567,-0.489531729,1.468029457,0.975862973,0,0,0.998121754,0.139260506,-0.989714906,0.993713561,7
241,0.067448149,-1.352845558,0.976719788,0.394540817,-0.980752292,0.995093053,-0.116131358,-0.999309768,0.994790715,0.369030405,-0.583395836,0.982845957,-0.218497142,-0.545666367,0.978710329,0.172369118,-0.678044467,0.974640468,0.1560234,-0.54027491,0.964322981,0.192405749,0.015222874,0.999122538,-0.192405852,-0.015222903,0.9990488,0.186218674,0.769499214,0.997633817,-0.404534588,0.710160765,0.997923121,0.080258,1.53635198,0.97551546,-0.633913844,1.460526286,0.981291008,0,0,0.998903302,0.139204731,-0.990031004,0.993707076,7
242,-0.005300356,-1.331022386,0.960054382,0.411965191,-0.95698425,0.995971325,-0.128347782,-1.022525436,0.993896869,0.476518593,-0.553099041,0.989897234,-0.364779758,-0.759977078,0.979148161,0.181106059,-0.580167324,0.984017239,-0.074795934,-0.858525994,0.96878368,0.197260345,0.022940519,0.999444573,-0.19726038,-0.022940529,0.999292255,0.23680887,0.752893872,0.998503885,-0.401699052,0.685369975,0.998212488,0.237866354,1.468342774,0.983303778,-0.590726805,1.385288863,0.983451197,0,0,0.999244566,0.141808693,-0.989754829,0.993443575,7
243,-0.092713978,-1.298437716,0.942693733,0.365325032,-0.952770866,0.995946166,-0.107317058,-1.030350775,0.988811188,0.497910128,-0.574959914,0.992675961,-0.325443188,-0.951195617,0.967865763,0.222282567,-0.477744861,0.987733764,-0.199861698,-1.16134523,0.958054933,0.177893494,0.02415723,0.999589617,-0.177893546,-0.024157287,0.999346075,0.264296034,0.726633553,0.998999788,-0.382890482,0.671952249,0.998395277,0.343312919,1.421695534,0.989214913,-0.558711344,1.33595345,0.986767979,0,0,0.999335503,0.129003929,-0.991560813,0.98859459,7
